      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.144       52     +    0    0    0	(N
    0:00.375      135     N    0    0    0
    0:01.017      366     N    0    0    0
    0:01.683      606     N    0    0    0
    0:02.336      841     N    0    0    0
    0:03.006     1082     N    0    0    0
    0:03.686     1327     N    0    0    0
    0:04.339     1562     N    0    0    0
    0:04.983     1794     N    0    0    0
    0:05.672     2042     N    0    0    0
    0:06.358     2289     N    0    0    0
    0:07.022     2528     N    0    0    0
    0:07.664     2759     N    0    0    0
    0:08.317     2994     N    0    0    0
    0:08.964     3227     N    0    0    0
    0:09.619     3463     N    0    0    0
    0:10.289     3704     N    0    0    0
    0:10.939     3938     N    0    0    0
    0:11.572     4166     N    0    0    0
    0:12.222     4400     N    0    0    0
    0:12.906     4646     N    0    0    0
    0:13.556     4880     N    0    0    0
    0:14.189     5108     N    0    0    0
    0:14.831     5339     N    0    0    0
    0:15.478     5572     N    0    0    0
    0:16.125     5805     N    0    0    0
    0:16.767     6036     N    0    0    0
    0:17.419     6271     N    0    0    0
    0:18.072     6506     N    0    0    0
    0:18.711     6736     N    0    0    0
    0:19.372     6974     N    0    0    0
    0:20.028     7210     N    0    0    0
    0:20.681     7445     N    0    0    0
    0:21.322     7676     N    0    0    0
    0:21.969     7909     N    0    0    0
    0:22.617     8142     N    0    0    0
    0:23.278     8380     N    0    0    0
    0:23.950     8622     N    0    0    0
    0:24.589     8852     N    0    0    0
    0:25.233     9084     N    0    0    0
    0:25.894     9322     N    0    0    0
    0:26.578     9568     N    0    0    0
    0:27.236     9805     N    0    0    0
    0:27.872    10034     N    0    0    0
    0:28.517    10266     N    0    0    0
    0:29.175    10503     N    0    0    0
    0:29.836    10741     N    0    0    0
    0:30.506    10982     N    0    0    0
    0:31.142    11211     N    0    0    0
    0:31.781    11441     N    0    0    0
    0:32.425    11673     N    0    0    0
    0:33.097    11915     N    0    0    0
    0:33.742    12147     N    0    0    0
    0:34.383    12378     N    0    0    0
    0:35.022    12608     N    0    0    0
    0:35.678    12844     N    0    0    0
    0:36.314    13073     N    0    0    0
    0:36.972    13310     N    0    0    0
    0:37.628    13546     N    0    0    0
    0:38.278    13780     N    0    0    0
    0:38.914    14009     N    0    0    0
    0:39.583    14250     N    0    0    0
    0:40.247    14489     N    0    0    0
    0:40.897    14723     N    0    0    0
    0:41.533    14952     N    0    0    0
    0:42.181    15185     N    0    0    0
    0:42.819    15415     N    0    0    0
    0:43.475    15651     N    0    0    0
    0:44.144    15892     N    0    0    0
    0:44.778    16120     N    0    0    0
    0:45.411    16348     N    0    0    0
    0:46.058    16581     N    0    0    0
    0:46.742    16827     N    0    0    0
    0:47.389    17060     N    0    0    0
    0:48.022    17288     N    0    0    0
    0:48.661    17518     N    0    0    0
    0:49.319    17755     N    0    0    0
    0:49.978    17992     N    0    0    0
    0:50.639    18230     N    0    0    0
    0:51.286    18463     N    0    0    0
    0:51.936    18697     N    0    0    0
    0:52.575    18927     N    0    0    0
    0:53.253    19171     N    0    0    0
    0:53.900    19404     N    0    0    0
    0:54.547    19637     N    0    0    0
    0:55.175    19863     N    0    0    0
    0:55.817    20094     N    0    0    0
    0:56.444    20320     N    0    0    0
    0:57.092    20553     N    0    0    0
    0:57.736    20785     N    0    0    0
    0:58.372    21014     N    0    0    0
    0:58.994    21238     N    0    0    0
    0:59.639    21470     N    0    0    0
