      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.058       21     +    0    0    0	(N
    0:00.736      265     N    0    0    0
    0:01.597      575     N    0    0    0
    0:02.433      876     N    0    0    0
    0:03.278     1180     N    0    0    0
    0:04.117     1482     N    0    0    0
    0:04.986     1795     N    0    0    0
    0:05.908     2127     N    0    0    0
    0:06.789     2444     N    0    0    0
    0:07.622     2744     N    0    0    0
    0:08.456     3044     N    0    0    0
    0:09.297     3347     N    0    0    0
    0:10.131     3647     N    0    0    0
    0:10.983     3954     N    0    0    0
    0:11.894     4282     N    0    0    0
    0:12.803     4609     N    0    0    0
    0:13.719     4939     N    0    0    0
    0:14.597     5255     N    0    0    0
    0:15.500     5580     N    0    0    0
    0:16.367     5892     N    0    0    0
    0:17.267     6216     N    0    0    0
    0:18.203     6553     N    0    0    0
    0:19.092     6873     N    0    0    0
    0:19.939     7178     N    0    0    0
    0:20.781     7481     N    0    0    0
    0:21.614     7781     N    0    0    0
    0:22.492     8097     N    0    0    0
    0:23.381     8417     N    0    0    0
    0:24.275     8739     N    0    0    0
    0:25.167     9060     N    0    0    0
    0:26.003     9361     N    0    0    0
    0:26.842     9663     N    0    0    0
    0:27.675     9963     N    0    0    0
    0:28.553    10279     N    0    0    0
    0:29.436    10597     N    0    0    0
    0:30.306    10910     N    0    0    0
    0:31.175    11223     N    0    0    0
    0:32.000    11520     N    0    0    0
    0:32.786    11803     N    0    0    0
    0:33.603    12097     N    0    0    0
    0:34.431    12395     N    0    0    0
    0:35.272    12698     N    0    0    0
    0:36.114    13001     N    0    0    0
    0:36.944    13300     N    0    0    0
    0:37.772    13598     N    0    0    0
    0:38.572    13886     N    0    0    0
    0:39.358    14169     N    0    0    0
    0:40.169    14461     N    0    0    0
    0:41.025    14769     N    0    0    0
    0:41.894    15082     N    0    0    0
    0:42.731    15383     N    0    0    0
    0:43.564    15683     N    0    0    0
    0:44.381    15977     N    0    0    0
    0:45.192    16269     N    0    0    0
    0:46.042    16575     N    0    0    0
    0:46.906    16886     N    0    0    0
    0:47.831    17219     N    0    0    0
    0:48.711    17536     N    0    0    0
    0:49.547    17837     N    0    0    0
    0:50.406    18146     N    0    0    0
    0:51.236    18445     N    0    0    0
    0:52.053    18739     N    0    0    0
    0:52.911    19048     N    0    0    0
    0:53.794    19366     N    0    0    0
    0:54.689    19688     N    0    0    0
    0:55.528    19990     N    0    0    0
    0:56.350    20286     N    0    0    0
    0:57.203    20593     N    0    0    0
    0:58.036    20893     N    0    0    0
    0:58.889    21200     N    0    0    0
    0:59.769    21517     N    0    0    0
