      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.053       19     +    0    0    0	(N
    0:00.161       58     L    0    0    0
    0:00.961      346     L    0    0    0
    0:01.833      660     L    0    0    0
    0:02.708      975     L    0    0    0
    0:03.583     1290     L    0    0    0
    0:04.464     1607     L    0    0    0
    0:05.292     1905     L    0    0    0
    0:05.931     2135     V    0    0    0
    0:06.886     2479     L    0    0    0
    0:07.658     2757     L    0    0    0
    0:08.536     3073     L    0    0    0
    0:08.986     3235     V    0    0    0
    0:10.261     3694     L    0    0    0
    0:11.033     3972     L    0    0    0
    0:11.753     4231     L    0    0    0
    0:12.483     4494     L    0    0    0
    0:13.242     4767     L    0    0    0
    0:14.006     5042     L    0    0    0
    0:14.781     5321     L    0    0    0
    0:15.661     5638     L    0    0    0
    0:16.556     5960     L    0    0    0
    0:17.303     6229     L    0    0    0
    0:18.025     6489     L    0    0    0
    0:18.753     6751     L    0    0    0
    0:19.533     7032     L    0    0    0
    0:20.350     7326     L    0    0    0
    0:21.169     7621     L    0    0    0
    0:21.972     7910     L    0    0    0
    0:22.806     8210     L    0    0    0
    0:23.572     8486     L    0    0    0
    0:24.286     8743     L    0    0    0
    0:25.033     9012     L    0    0    0
    0:25.814     9293     L    0    0    0
    0:26.639     9590     L    0    0    0
    0:27.500     9900     L    0    0    0
    0:28.325    10197     L    0    0    0
    0:29.092    10473     L    0    0    0
    0:29.864    10751     L    0    0    0
    0:30.606    11018     L    0    0    0
    0:31.358    11289     L    0    0    0
    0:32.142    11571     L    0    0    0
    0:32.956    11864     L    0    0    0
    0:33.797    12167     L    0    0    0
    0:34.622    12464     L    0    0    0
    0:35.183    12666     V    0    0    0
    0:36.122    13004     L    0    0    0
    0:36.869    13273     L    0    0    0
    0:37.656    13556     L    0    0    0
    0:38.442    13839     L    0    0    0
    0:39.250    14130     L    0    0    0
    0:40.075    14427     L    0    0    0
    0:40.872    14714     L    0    0    0
    0:41.647    14993     L    0    0    0
    0:42.397    15263     L    0    0    0
    0:43.133    15528     L    0    0    0
    0:43.950    15822     L    0    0    0
    0:44.806    16130     L    0    0    0
    0:45.650    16434     L    0    0    0
    0:46.475    16731     L    0    0    0
    0:47.244    17008     L    0    0    0
    0:47.994    17278     L    0    0    0
    0:48.725    17541     L    0    0    0
    0:49.472    17810     L    0    0    0
    0:50.236    18085     L    0    0    0
    0:51.083    18390     L    0    0    0
    0:51.931    18695     L    0    0    0
    0:52.744    18988     L    0    0    0
    0:53.528    19270     L    0    0    0
    0:54.283    19542     L    0    0    0
    0:55.075    19827     L    0    0    0
    0:55.881    20117     L    0    0    0
    0:56.692    20409     L    0    0    0
    0:57.517    20706     L    0    0    0
    0:58.369    21013     L    0    0    0
    0:59.133    21288     L    0    0    0
    0:59.856    21548     L    0    0    0
