      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.083       30     +    0    0    0	(N
    0:00.208       75     N    0    0    0
    0:00.969      349     N    0    0    0
    0:01.711      616     N    0    0    0
    0:02.444      880     N    0    0    0
    0:03.161     1138     N    0    0    0
    0:03.889     1400     N    0    0    0
    0:04.292     1545     +    0    0    0	(PREX
    0:04.628     1666     N    0    0    0
    0:05.350     1926     N    0    0    0
    0:06.108     2199     N    0    0    0
    0:06.853     2467     N    0    0    0
    0:07.572     2726     N    0    0    0
    0:08.292     2985     N    0    0    0
    0:09.008     3243     N    0    0    0
    0:09.728     3502     N    0    0    0
    0:10.453     3763     N    0    0    0
    0:11.183     4026     N    0    0    0
    0:11.944     4300     N    0    0    0
    0:12.694     4570     N    0    0    0
    0:13.447     4841     N    0    0    0
    0:14.208     5115     N    0    0    0
    0:14.964     5387     N    0    0    0
    0:15.461     5566     +    0    0    0	(N
    0:15.728     5662     N    0    0    0
    0:16.461     5926     N    0    0    0
    0:17.203     6193     N    0    0    0
    0:17.939     6458     N    0    0    0
    0:18.700     6732     N    0    0    0
    0:19.458     7005     N    0    0    0
    0:20.172     7262     N    0    0    0
    0:20.900     7524     N    0    0    0
    0:21.600     7776     N    0    0    0
    0:22.289     8024     N    0    0    0
    0:22.981     8273     N    0    0    0
    0:23.675     8523     N    0    0    0
    0:24.394     8782     N    0    0    0
    0:25.144     9052     N    0    0    0
    0:25.914     9329     N    0    0    0
    0:26.361     9490     +    0    0    0	(PREX
    0:26.661     9598     N    0    0    0
    0:27.422     9872     N    0    0    0
    0:28.211    10156     N    0    0    0
    0:28.992    10437     N    0    0    0
    0:29.769    10717     N    0    0    0
    0:30.528    10990     N    0    0    0
    0:30.967    11148     +    0    0    0	(N
    0:31.275    11259     N    0    0    0
    0:32.033    11532     N    0    0    0
    0:32.792    11805     N    0    0    0
    0:33.553    12079     N    0    0    0
    0:34.328    12358     N    0    0    0
    0:35.119    12643     N    0    0    0
    0:35.897    12923     N    0    0    0
    0:36.436    13117     +    0    0    0	(PREX
    0:36.689    13208     N    0    0    0
    0:37.494    13498     N    0    0    0
    0:38.281    13781     N    0    0    0
    0:39.044    14056     N    0    0    0
    0:39.811    14332     N    0    0    0
    0:40.583    14610     N    0    0    0
    0:41.322    14876     N    0    0    0
    0:42.092    15153     N    0    0    0
    0:42.600    15336     +    0    0    0	(N
    0:42.872    15434     N    0    0    0
    0:43.633    15708     N    0    0    0
    0:44.397    15983     N    0    0    0
    0:45.192    16269     N    0    0    0
    0:46.028    16570     N    0    0    0
    0:46.853    16867     N    0    0    0
    0:47.675    17163     N    0    0    0
    0:48.475    17451     N    0    0    0
    0:49.244    17728     N    0    0    0
    0:50.019    18007     N    0    0    0
    0:50.772    18278     N    0    0    0
    0:51.556    18560     N    0    0    0
    0:52.361    18850     N    0    0    0
    0:53.150    19134     N    0    0    0
    0:53.925    19413     N    0    0    0
    0:54.694    19690     N    0    0    0
    0:55.497    19979     N    0    0    0
    0:56.306    20270     N    0    0    0
    0:57.111    20560     N    0    0    0
    0:57.872    20834     N    0    0    0
    0:58.642    21111     N    0    0    0
    0:59.431    21395     N    0    0    0
